,State,City,Zip,Address,Phone
1140,California,North Hills,91343,16111 Plummer Street , (818) 891-7711 
1141,California,North Hollywood,91606,12821 Victory Boulevard , (818) 432-5025 
1142,California,North Hollywood,91606,6736 Laurel Canyon Boulevard , (818) 755-8786 
1143,California,Northridge,91325,8550 Balboa Boulevard , (818) 830-0200x5641 
1144,California,Northridge,91325,9650 Zelzah Avenue , (818) 993-9311 
1145,California,Novato,94949,201 Alameda del Prado , (415) 457-6966 
1146,California,Oakhurst,93644,49774 Road 426 , (559) 683-4809 
1147,California,Oakland,94609,390 40th Street , (510) 653-5040 
1148,California,Oakland,94611,421 Fairmount Avenue , (510) 839-3769 
1149,California,Oakland,94609,6117 Martin Luther King Jr Way , (510) 420-2460 
1150,California,Oakland,94602,3800 Coolidge Avenue , (510) 482-2244 
1151,California,Oakland,94611,3900 Broadway , (510) 752-1075 
1152,California,Oakland,94609,3031 Telegraph Avenue , (510) 596-8125 
1153,California,Oakland,94607,1266 14th Street , (510) 273-4700 
1154,California,Oakland,94619,3695 High Street , (510) 434-7990 
1155,California,Oakland,94605,7200 Bancroft Avenue , (510) 553-8500 
1156,California,Oakland,94601,2633 East 27th Street , (510) 535-5115 
1157,California,Oakland,94612,525 21st Street , (510) 587-3400 
1158,California,Oakland,94601,3301 East 12th Street , (510) 269-9030 
1159,California,Oakland,94607,700 Adeline Street , (510) 465-1800x2055 
1160,California,Oceanside,92054,321 Cassidy Street , (760) 721-2171 
1161,California,Oceanside,92054,1738 South Tremont Street , (760) 439-2800 
1162,California,Oceanside,92058,1701 Mission Avenue , (760) 712-3535 
1163,California,Oceanside,92056,1300 Rancho Del Oro Road , (760) 643-2000 
1164,California,Olivehurst,95961,4853 Olivehurst Avenue , (530) 749-2746 
1165,California,Ontario,91764,2940 Inland Empire Boulevard , (909) 458-1350 
1166,California,Orange,92866,401 South Tustin Street , (714) 289-3936 
1167,California,Orange,92869,2601 East Chapman Avenue , (714) 633-0011x1320 
1168,California,Orange,92868,1100 West Stewart Drive , (714) 771-8000x18257 
1169,California,Orange,92868,101 The City Drive South , (714) 456-7890 
1170,California,Oroville,95965,18 County Center Drive , (530) 538-7705 
1171,California,Oroville,95965,88 Table Mountain Boulevard , (530) 538-2158 
1172,California,Oroville,95965,2430 Bird Street , (530) 538-7277 
1173,California,Oxnard,93030,400 South B Street , (805) 485-6114 
1174,California,Oxnard,93033,1690 Universe Circle , (805) 204-9135 
1175,California,Oxnard,93036,1911 Williams Drive , (805) 981-4200 
1176,California,Pacifica,94044,435 Edgemar Avenue , (650) 877-8642 
1177,California,Pacific Palisades,90272,1460 San Remo Drive , (310) 573-7083 
1178,California,Pacoima,91331,12510 Van Nuys Boulevard , (818) 896-2255 
1179,California,Pacoima,91331,12450 Van Nuys Boulevard , (818) 896-2255x8740 
1180,California,Palmdale,93550,38345 30th Street East , (661) 259-9439 
1181,California,Palmdale,93551,40005 10th Street West , (661) 265-8627 
1182,California,Palmdale,93550,1529 East Palmdale Boulevard , (661) 272-9996 
1183,California,Palmdale,93551,520 West Palmdale Boulevard , (661) 575-8395 
1184,California,Palm Desert,92211,41990 Cook Street , (760) 341-5570 
1185,California,Palo Alto,94303,2415 University Avenue , (650) 363-4030 
1186,California,Palo Alto,94306,375 Cambridge Avenue , (650) 543-5405 
1187,California,Palo Alto,94306,206 South California Avenue , (650) 617-8340 
1188,California,Palo Alto,94301,652 Forest Avenue , (650) 323-1401 
1189,California,Palo Alto,94304,401 Quarry Road , (650) 498-9111 
1190,California,Panorama City,91402,14850 Roscoe Boulevard , (818) 909-3082 
1191,California,Pasadena,91107,2900 East Del Mar Boulevard , (626) 356-2650 
1192,California,Pasadena,91103,867 North Fair Oaks Avenue , (626) 798-6793 
1193,California,Pasadena,91101,180 North Oakland Avenue , (626) 584-5555 
1194,California,Pasadena,91104,851 North Oakland Avenue , (626) 395-7100 
1195,California,Pasadena,91101,447 North El Molino Avenue , (626) 577-8480 
1196,California,Pasadena,91105,940 Avenue 64 , (323) 254-2274 
1197,California,Pasadena,91105,100 West California Boulevard , (626) 397-2300 
1198,California,Pasadena,91103,769  North Orange Grove Boulevard , (800) 599-8820 
1199,California,Pasadena,91104,1460 North Lake Avenue , (626) 296-7710 
1200,California,Pasadena,91105,66 Hurlbut Street , (626) 441-4221 
1201,California,Pasadena,91107,2550 East Foothill Boulevard , (626) 744-5230x2404 
1202,California,Pasadena,91107,3244 East Green Street , (626) 844-3033 
1203,California,Perris,92570,308 East San Jacinto Avenue , (951) 443-2200 
1204,California,Perris,92571,555 North Perris Boulevard , (951) 436-5300 
1205,California,Petaluma,94952,1733 Skillman Lane , (310) 903-1155 
1206,California,Petaluma,94954,5350 Old Redwood Highway , (707) 565-1270 
1207,California,Pittsburg,94565,555 School Street , (925) 432-4118 
1208,California,Placerville,95667,6765 Green Valley Road , (530) 344-4848 
1209,California,Pleasant Hill,94523,550 Patterson Boulevard , (925) 938-8050 
1210,California,Pleasanton,94588,5075 Hopyard Road , (844) 546-2614 
1211,California,Pomona,91767,160 East Holt Avenue , (909) 620-2521 
1212,California,Pomona,91766,2335 South Towne Avenue , (909) 628-6024 
1213,California,Pomona,91767,790 East Bonita Avenue , (909) 625-7207 
1214,California,Pomona,91767,1900 Royalty Drive , (909) 784-3200 
1215,California,Pomona,91767,2008 North Garey Avenue , (909) 623-6131 
1216,California,Porterville,93257,1055 West Henderson Avenue , (559) 788-1200 
1217,California,Poway,92064,15615 Pomerado Road , (858) 613-5640 
1218,California,Quincy,95971,270 County Hospital Road , (530) 283-6307 
1219,California,Rancho Cucamonga,91730,8599 Haven Avenue , (951) 290-6500 
1220,California,Rancho Palos Verdes,90275,30175 Avenida Tranquila , (866) 862-3631 
1221,California,Red Bluff,96080,1860 Walnut Street , (530) 527-5631x3121 
1222,California,Red Bluff,96080,1445 Vista Way , (530) 527-5631 
1223,California,Redding,96002,3062 Churn Creek Road , (530) 221-0976 
1224,California,Redding,96001,2400 Washington Avenue , (530) 247-3375 
1225,California,Redding,96001,2640 Breslauer Way , (530) 225-5900 
1226,California,Redding,96001,1100 Butte Street , (530) 244-5400 
1227,California,Redding,96001,855 Canyon Road , (530) 232-1401 
1228,California,Redlands,92373,1971 Essex Court , (800) 474-4848x3026 
1229,California,Redlands,92373,1710 Barton Road , (909) 558-9200 
1230,California,Redlands,92373,350 Terracina Boulevard , (909) 335-5500x6408 
1231,California,Redlands,92373,26001 Redlands Boulevard , (909) 825-7084x5085 
1232,California,Redwood City,94063,643 Bair Island Road , (650) 424-0852 
1233,California,Redwood City,94061,251 Jackson Avenue , (650) 368-2383 
1234,California,Redwood City,94063,802 Brewster Avenue , (650) 363-4111 
1235,California,Reedley,93654,1311 11th Street , (855) 343-1057 
1236,California,Reseda,91335,7150 Tampa Avenue , (818) 774-3000 
1237,California,Reseda,91335,7601 Canby Avenue , (818) 921-3466 
1238,California,Reseda,91335,7101 Baird Avenue , (818) 342-5897 
1239,California,Rialto,92376,850 East Foothill Boulevard , (909) 421-9301 
1240,California,Richmond,94805,207 37th Street , (510) 233-7555 
1241,California,Richmond,94805,303 41st Street , (510) 374-3261 
1242,California,Richmond,94801,1160 Brickyard Cove Road , (510) 215-6009 
1243,California,Richmond,94804,200 24th Street , (510) 412-9200 
1244,California,Richmond,94805,205 39th Street , (510) 412-5930 
1245,California,Ridgecrest,93555,1400 North Norma Street , (760) 499-7406 
1246,California,Riverside,92504,8172 Magnolia Avenue , (951) 509-8733 
1247,California,Riverside,92507,555 Technology Court , (951) 686-8500 
1248,California,Riverside,92506,5900 Brockton Avenue , (951) 275-8400 
1249,California,Riverside,92505,11060 Magnolia Avenue , (951) 358-6607 
1250,California,Riverside,92503,3125 Myers Street , (951) 358-4840 
1251,California,Riverside,92507,2085 Rustin Avenue , (951) 509-8200 
1252,California,Riverside,92507,2085 Rustin Avenue , (951) 509-8200 
1253,California,Riverside,92507,769 West Blaine Street , (951) 358-4705 
1254,California,Riverside,92503,9990 County Farm Road , (951) 358-4700 
1255,California,Riverside,92506,3576 Arlington Avenue , (951) 374-1555 
1256,California,Rohnert Park,94928,1033 San Francisco Way , (707) 586-9480 
1257,California,Rosemead,91770,4619 North Rosemead Boulevard , (626) 286-1191x232 
1258,California,Rosemead,91770,9353 East Valley Boulevard , (626) 287-2988 
1259,California,Roseville,95661,406 Sunrise Avenue , (916) 783-5207 
1260,California,Sacramento,95821,3555 Auburn Boulevard , (916) 482-2370 
1261,California,Sacramento,95817,2600 Stockton Boulevard , (916) 452-1431x10660 
1262,California,Sacramento,95811,600 Bercut Drive , (916) 440-1500 
1263,California,Sacramento,95834,3870 Rosin Court , (916) 363-1553 
1264,California,Sacramento,95841,4250 Auburn Boulevard , (916) 489-3336 
1265,California,Sacramento,95823,8247 East Stockton Boulevard , (916) 525-6100 
1266,California,Sacramento,95823,7300 Wyndham Drive , (916) 525-6100 
1267,California,Sacramento,95829,9200 Sweet Acacia Way , (916) 362-8292 
1268,California,Sacramento,95829,7818 Bar Du Lane , (916) 362-8292 
1269,California,Sacramento,95829,6171 Bradshaw Road , (916) 362-8292 
1270,California,Sacramento,95838,811 Grand Avenue , (916) 922-9868 
1271,California,Sacramento,95834,3810 Rosin Court , (916) 283-8280x3030 
1272,California,Sacramento,95834,3810 Rosin Court , (530) 749-3242 
1273,California,Sacramento,95841,5445 Laurel Hills Drive , (916) 609-5100 
1274,California,Sacramento,95820,2750 Sutterville Road , (916) 452-3981 
1275,California,Sacramento,95823,8001 Bruceville Road , (916) 288-0300 
1276,California,Sacramento,95823,7601 Hospital Drive , (916) 689-1062 
1277,California,Sacramento,95826,7700 Folsom Boulevard , (916) 386-3000 
1278,California,Sacramento,95823,7245 East Southgate Drive , (916) 427-7141 
1279,California,Sacramento,95823,6950 65th Street , (916) 393-1222x2650 
1280,California,Sacramento,95838,3951 Performance Drive , (916) 921-0828 
1281,California,Sacramento,95826,9343 Tech Center Drive , (916) 388-6301 
1282,California,Sacramento,95823,6833 Stockton Boulevard , (916) 394-0800 
1283,California,Sacramento,95821,2829 Watt Avenue , (916) 418-0828 
1284,California,Salinas,93907,11 Quail Run Circle , (831) 424-5033 
1285,California,Salinas,93906,1441 Constitution Boulevard , (831) 796-1700 
1286,California,Salinas,93906,1441 Constitution Boulevard , (831) 755-6367 
1287,California,San Andreas,95249,891 Mountain Ranch Road , (209) 754-6525 
1288,California,San Bernardino,92411,1805 Medical Center Drive , (909) 887-6333x1505 
1289,California,San Bernardino,92415,820 East Gilbert Street , (909) 387-7200 
1290,California,San Bernardino,92401,665 North D Street , (909) 708-8158 
1291,California,San Bernardino,92408,1585 South D Street , (909) 388-2222 
1292,California,San Bernardino,92415,780 East Gilbert Street , (909) 763-4760 
1293,California,San Bernardino,92410,1053 North D Street , (909) 522-4656 
1294,California,San Bernardino,92408,1908 Business Center Drive , (909) 890-5930 
1295,California,San Bernardino,92411,1755 Maple Street , (909) 386-7600 
1296,California,San Clemente,92673,665 Camino De Los Mares , (949) 248-7377 
1297,California,San Clemente,92672,3551 Camino Mira Costa , (949) 272-4444 
1298,California,San Clemente,92672,140 Avenida Algodon , (949) 326-3658 
1299,California,San Diego,92101,1250 6th Avenue , (619) 487-9201 
1300,California,San Diego,92105,5538 University Avenue , (619) 229-4200 
1301,California,San Diego,92128,11878 Avenue of Industry , (858) 487-3200 
1302,California,San Diego,92130,4421 Carmel Valley Road , (866) 862-3631 
1303,California,San Diego,92130,11455 El Camino Real , (844) 546-2614 
1304,California,San Diego,92113,3177 Ocean View Boulevard , (619) 595-4400 
1305,California,San Diego,92154,892 27th Street , (619) 575-4687 
1306,California,San Diego,92154,1465 30th Street , (619) 428-1000 
1307,California,San Diego,92101,734 10th Avenue , (619) 239-4663 
1308,California,San Diego,92108,1545 Hotel Circle South , (619) 452-2004 
1309,California,San Diego,92124,5414 Oberlin Drive , (866) 988-7862 
1310,California,San Diego,92111,7907 Ostrow Street , (858) 300-8282 
1311,California,San Diego,92114,286 Euclid Avenue , (619) 662-4100 
1312,California,San Diego,92114,950 South Euclid Avenue , (619) 205-6385 
1313,California,San Diego,92105,4283 El Cajon Boulevard , (619) 521-1743 
1314,California,San Diego,92111,7986 Dagget Street , (858) 300-0460 
1315,California,San Diego,92123,3020 Childrens Way , (858) 576-1700x2481 
1316,California,San Diego,92111,3002 Armstrong Street , (858) 277-9550 
1317,California,San Diego,92123,8825 Aero Drive , (858) 633-4115 
1318,California,San Diego,92110,1250 Morena Boulevard , (619) 692-8750 
1319,California,San Diego,92103,4077 5th Avenue , (619) 294-8111 
1320,California,San Diego,92123,7850 Vista Hill Avenue , (858) 278-4110 
1321,California,San Diego,92105,4275 El Cajon Boulevard , (619) 478-8220 
1322,California,San Diego,92121,4520 Executive Drive , (858) 202-1822 
1323,California,San Diego,92103,140 Arbor Drive , (619) 543-7795 
1324,California,San Diego,92161,3350 La Jolla Village Drive , (858) 642-3201 
1325,California,San Diego,92108,8810 Rio San Diego Drive , (619) 400-5000 
1326,California,San Diego,92154,3025 Beyer Boulevard , (619) 428-5533 
1327,California,San Dimas,91773,762 Cypress Street , (909) 599-1227x1738 
1328,California,San Fernando,91340,566 South Brand Boulevard , (818) 898-0223 
1329,California,San Francisco,94102,110 Gough Street , (415) 861-5449 
1330,California,San Francisco,94115,730 Baker Street , (415) 567-1498 
1331,California,San Francisco,94109,1500 Franklin Street , (510) 984-1654 
1332,California,San Francisco,94116,1801 Vicente Street , (415) 681-3211 
1333,California,San Francisco,94121,6221 Geary Boulevard , (415) 474-7310 
1334,California,San Francisco,94109,1500 Franklin Street , (415) 474-7310 
1335,California,San Francisco,94117,2157 Grove Street , (415) 387-2275 
1336,California,San Francisco,94110,2919 Mission Street , (415) 229-0500 
1337,California,San Francisco,94112,302 Silver Avenue , (415) 469-2328 
1338,California,San Francisco,94103,333 7th Street , (415) 252-1853 
1339,California,San Francisco,94143,401 Parnassus Avenue , (415) 476-7000 
1340,California,San Francisco,94110,2712 Mission Street , (415) 401-2700 
1341,California,San Francisco,94110,1550 Treat Avenue , (415) 641-8000 
1342,California,San Francisco,94110,77 Cortland Avenue , (415) 550-1881 
1343,California,San Francisco,94117,405 Baker Street , (415) 346-7775 
1344,California,San Francisco,94110,2481 Harrison Street , (415) 285-8100 
1345,California,San Francisco,94110,1405 Guerrero Street , (415) 821-0697 
1346,California,San Francisco,94117,50 Shrader Street , (415) 668-4166 
1347,California,San Francisco,94121,4020 Balboa Street , (415) 668-5998x21 
1348,California,San Francisco,94109,900 Hyde Street , (415) 353-6000x6230 
1349,California,San Francisco,94117,2200 Hayes Street , (415) 750-1000x5872 
1350,California,San Francisco,94121,4150 Clement Street , (415) 221-4810 
1351,California,San Francisco,94110,2513 24th Street , (415) 642-5968 
1352,California,San Francisco,94107,760 Harrison Street , (415) 836-1700 
1353,California,San Francisco,94116,1990 41st Avenue , (415) 753-7400 
1354,California,San Francisco,94109,815 Hyde Street  , (415) 673-5700x1101 
1355,California,San Francisco,94117,245 11th Street , (415) 431-8252 
1356,California,San Francisco,94103,245 11th Street , (415) 355-0311x1263 
1357,California,San Gabriel,91776,438 West Las Tunas Drive , (626) 300-7300 
1358,California,Sanger,93657,225 Academy Avenue , (855) 343-1057 
1359,California,San Jacinto,92583,625 South Pico Avenue , (951) 292-5790 
