,State,City,Zip,Address,Phone,Name
2221,Florida,Miami Gardens,33056,1825 NW 167th Street,(305) 624-7450x1772,MIAMI GARDENS Ctr for Family and Child Enrichment
2222,Florida,Middleburg,32068,3292 County Road 220,(904) 291-5561,Clay Behavioral Health Center Inc
2223,Florida,Milton,32583,6024 Spikes Way,(850) 437-8900,Avalon Center of Lakeview
2224,Florida,Milton,32570,5500 Stewart Street,(850) 983-5500,West Florida Community Care Center
2225,Florida,Monticello,32344,1996 South Jefferson Highway,(850) 997-3958,Apalachee Center Inc Jefferson County Clinic
2226,Florida,Montverde,34756,14915 Fosgate Road,(866) 862-3631,Center for Discovery Orlando
2227,Florida,Mount Dora,32757,4820 Highway 19-A,(352) 800-4100,MOUNT DORA Recovery Solutions of Central Florida
2228,Florida,Naples,34102,800 Goodlette-Frank Road,(239) 659-9188,Bay Pines VA Healthcare System Naples VA CBOC
2229,Florida,Naples,34104,2806 South Horseshoe Drive,(239) 643-6101,David Lawrence Center Community Services
2230,Florida,Naples,34116,6075 Bathey Lane,(239) 455-8500,David Lawrence Center Main Campus
2231,Florida,Naples,34113,9001 Tamiami Trail East,(239) 775-4500x215,Willough at Naples
2232,Florida,New Port Richey,34653,8002 King Helie Boulevard,(727) 841-4430,Harbor Behavioral Healthcare Institute Outpatient Center West
2233,Florida,New Port Richey,34654,9912 Little Road,(727) 869-4100,J A Haley VAMC New Port Richey OPC
2234,Florida,New Port Richey,34652,5637 Marine Parkway,(727) 834-5700,Medical Center of Trinity Behavioral Health West Pasco Campus
2235,Florida,North Palm Beach,33408,11300 U.S. Highway 1,(844) 546-2614,Center for Discovery Palm Beach
2236,Florida,North Port,34287,12497 Tamiami Trail South,(941) 492-4300x2100,NORTH PORT Coastal Behavioral Healthcare Inc
2237,Florida,North Port,34287,6929 Outreach Way,(941) 371-8820x1021,Florida Center for Early Childhood
2238,Florida,Ocala,34474,5664 SW 60th Avenue,(352) 291-5555,Centers Inc
2239,Florida,Ocala,34470,2233 East Fort King Street,(855) 548-3780x300,Guest House Ocala Outpatient Recovery
2240,Florida,Ocala,34471,3130 SW 27th Avenue,(352) 671-3130,Vines Hospital
2241,Florida,Ocoee,34761,1551 Boren Drive,(407) 851-5121,Orlando Psychiatric Associates Ocoee
2242,Florida,Okeechobee,34974,1600 SW 2nd Avenue,(863) 462-0040,New Horizons of the Treasure Coast Inc
2243,Florida,Okeechobee,34972,408 NW 3rd Street,(863) 824-0300,Suncoast Mental Health Center Okeechobee
2244,Florida,Opa Locka,33054,15055 NW 27th Avenue,(786) 466-2700,Jackson CMHC Childrens Outpatient Services
2245,Florida,Opa Locka,33054,15055 NW 27th Avenue,(786) 466-2834,Jackson CMHC Crisis Stabilization Unit
2246,Florida,Orange Park,32073,1540 Kingsley Avenue,(904) 239-3677,ORANGE PARK Florida Csl and Evaluation Services
2247,Florida,Orange Park,32073,2001 Kingsley Avenue,(904) 639-8500,Orange Park Medical Center Behavioral Health
2248,Florida,Orlando,32803,601 East Rollins Street,(407) 303-5600,AdventHealth Center for Behavioral Health
2249,Florida,Orlando,32810,434 Kennedy Boulevard,(407) 875-3700x3230,Aspire Health Partners Kassab Campus
2250,Florida,Orlando,32808,1800 Mercy Drive,(407) 875-3700x3230,Aspire Health Partners Princeton Plaza
2251,Florida,Orlando,32804,4524 Thisledown Drive,(407) 875-3700,Aspire Health Partners College Place
2252,Florida,Orlando,32821,6601 Central Florida Parkway,(407) 370-0111,Central Florida Behavioral Hospital
2253,Florida,Orlando,32822,5768 South Semoran Boulevard,(407) 896-2323x0,Childrens Home Society of Florida
2254,Florida,Orlando,32804,1703 West Colonial Drive,(407) 219-9304,Chrysalis Health Outpatient Office
2255,Florida,Orlando,32804,3544 Edgewater Drive,(407) 291-8009,Community Counseling Center of Central Florida LLC
2256,Florida,Orlando,32835,5749 Westgate Drive,(321) 281-3840,Devereux Orange Counseling Ctr Therapeutic Foster Care
2257,Florida,Orlando,32808,6147 Christian Way,(800) 338-3738x77130,Devereux Statewide Psychiatric Prog (SIPP)
2258,Florida,Orlando,32819,7350 Futures Drive,(407) 226-3733,Esperanza Behavioral Services
2259,Florida,Orlando,32805,601 West Michigan Street,(407) 317-7430,Orlando Health The Healing Tree
2260,Florida,Orlando,32809,2345 Sand Lake Road,(407) 851-5121,Orlando Psychiatric Associates
2261,Florida,Orlando,32803,119 Pasadena Place,(407) 246-5250,Renaissance Healthcare Group LLC Pasadena Villa
2262,Florida,Orlando,32822,6147 Christian Way,(800) 338-3738x77130,Statewide Inpt Psychiatric Program Devereux SIPP Program
2263,Florida,Orlando,32819,5401 South Kirkman Road,(321) 332-6984,Total Health Guidance LLC
2264,Florida,Orlando,32826,2500 Discovery Drive,(407) 281-7000,University Behavioral Center
2265,Florida,Palatka,32177,330 Kay Larkin Drive,(386) 329-3780x2243,SMA Healthcare Putnam County
2266,Florida,Palm Beach Gardens,33410,7305 North Military Trail,(561) 422-8234,West Palm Beach VAMC Mental Hygiene (116A)
2267,Florida,Palm City,34990,3577 SW Corporate Parkway,(772) 220-3439,PALM CITY Tykes and Teens Inc
2268,Florida,Palm Harbor,34684,35209 U.S. Highway 19 North,(727) 734-5276,Bay Pines VA Healthcare System Palm Harbor CBOC
2269,Florida,Panama City,32405,1940 Harrison Avenue,(850) 763-0017,Emerald Coast Behavioral Hospital Inpatient Program
2270,Florida,Panama City,32405,201 East 19th Street,(850) 481-0306,Emerald Coast Behavorial Hospital Outpatient Services
2271,Florida,Panama City,32408,2600 Veterans Way,(228) 523-5000x35046,Gulf Coast VAMC Panama City CBOC
2272,Florida,Panama City,32405,525 East 15th Street,(850) 522-4485,Life Management Center Northwest Florida Inc
2273,Florida,Pensacola,32501,1000 West Moreno Street,(850) 434-4011,Baptist Hospital Behavioral Medicine Center
2274,Florida,Pensacola,32501,1300 North Palafox Street,(850) 266-2700,Childrens Home Society of Florida Western Division
2275,Florida,Pensacola,32501,1304 West Avery Street,(850) 432-1222,Crisis Stabilization Unit
2276,Florida,Pensacola,32505,6425 North Pensacola Boulevard,(850) 471-0017,Florida Therapy Services Pensacola
2277,Florida,Pensacola,32507,790 Veterans Way,(850) 912-2317,Gulf Coast Veterans Healthcare System Joint Ambulatory Care Clinic
2278,Florida,Pensacola,32501,1920 North J Street,(850) 469-3502,Residential Treatment for Children Meridian
2279,Florida,Pensacola,32514,2191 Johnson Avenue,(850) 494-5000x7,West Florida Hospital Pavilion
2280,Florida,Perry,32348,1421 Old Dixie Highway,(850) 584-5613,Apalachee Center Inc Taylor County Clinic
2281,Florida,Perry,32347,1224 North Peacock Avenue,(850) 223-8387x1611,Perry CBOC
2282,Florida,Pinellas Park,33781,3941 68th Avenue North,(727) 657-7761,Adoption Related Servs of Pinellas and Family Enrichment Services
2283,Florida,Pinellas Park,33782,11254 58th Street,(727) 545-6477x305,Personal Enrichment Through MH Servs/(PEMHS)
2284,Florida,Pinetta,32350,1647 Captain Buie Road,(850) 929-3000,FL United Methodist Childrens Home Madison Youth Ranch
2285,Florida,Pompano Beach,33063,2181 NW 69th Terrace,(954) 977-4636,Henderson Behavioral Health Charlee
2286,Florida,Pompano Beach,33060,868 SW 10th Street,(954) 785-4079,Henderson Behavioral Health Summit
2287,Florida,Port Charlotte,33952,4161 Tamiami Trail,(941) 235-2710,Bay Pines VA Healthcare System Port Charlotte VA CBOC
2288,Florida,Port Charlotte,33953,1032 Tamiami Trail,(941) 764-7988,Northside Psychiatric Services
2289,Florida,Port Saint Joe,32456,311 Williams Avenue,(850) 522-4485,Life Management Center NW Florida Inc
2290,Florida,Port Saint Lucie,34952,1541 SE Port Saint Lucie Boulevard,(772) 335-0166,PORT SAINT LUCIE 2nd Chance Mental Health Center
2291,Florida,Port Saint Lucie,34986,546 NW University Boulevard,(772) 361-6767,Henderson Behavioral Health Port Saint Lucie/CM Wrap Around
2292,Florida,Port Saint Lucie,34952,2550 SE Walton Road,(772) 335-0400,Port Saint Lucie Hospital
2293,Florida,Port Saint Lucie,34952,1800 SE Tiffany Avenue,(772) 335-4000x6950,Saint Lucie Medical Center
2294,Florida,Port Saint Lucie,34952,1680 SE Lyngate Drive,(772) 335-9890,Treasure Coast Counseling Center
2295,Florida,Punta Gorda,33950,713 East Marion Avenue,(941) 833-1750,Bayfront Health Medical Group Psychiatry and Addiction Med Servs
2296,Florida,Punta Gorda,33950,713 East Marion Avenue,(941) 637-3143,Bayfront Health Punta Gorda Intensive Outpatient Program
2297,Florida,Punta Gorda,33950,1700 Education Avenue,(941) 639-8300x2309,Charlotte Behavioral Healthcare Inc
2298,Florida,Punta Gorda,33950,733 East Olympia Avenue,(941) 637-2474,Riverside Behavioral Center Bayfront Health Punta Gorda
2299,Florida,Quincy,32351,79 Lasalle Path,(850) 875-2422,Apalachee Center Inc Gadsden County Clinic
2300,Florida,Saint Augustine,32086,400 Health Park Boulevard,(904) 819-5155x4560,SAINT AUGUSTINE Flagler Hospital
2301,Florida,Saint Augustine,32086,201 Simone Way,(904) 829-1770,St Augustine Youth Services Inc
2302,Florida,Saint Cloud,34769,816 Pennsylvania Avenue,(321) 805-4426,Bird Behavioral Services DBA Expanding Horizons
2303,Florida,Saint Cloud,34769,91 Beehive Circle,(888) 512-9802,Blackberry Center Behavioral Hospital
2304,Florida,Saint Cloud,34769,3115 Innovation Drive,(407) 892-5700x160,Transition House Inc
2305,Florida,Saint Cloud,34769,3800 5th Street,(407) 892-5700x101,Transition House Inc
2306,Florida,Saint Petersburg,33705,1200 7th Avenue,(727) 825-1100,BayCare Health Systems Saint Anthonys Hospital
2307,Florida,Saint Petersburg,33713,445 31st Street North,(727) 821-4819x5759,Boley Centers Inc
2308,Florida,Saint Petersburg,33714,4123 37th Street North,(727) 522-4717,Markus Mittermayr
2309,Florida,Saint Petersburg,33701,433 4th Street North,(727) 895-8499,Saint Pete Behav Health Center Inc
2310,Florida,Saint Petersburg,33711,4024 Central Avenue,(727) 388-1220,Suncoast Center Inc
2311,Florida,Saint Petersburg,33711,4010 Central Avenue,(727) 388-1220,Suncoast Center Inc
2312,Florida,Saint Petersburg,33705,1001 16th Street South,(727) 388-1220,Suncoast Center Inc Family Programs
2313,Florida,Sanford,32771,919 East 2nd Street,(407) 323-2036,Aspire Health Partners Seminole Behavioral Healthcare
2314,Florida,Sarasota,34233,5682 Bee Ridge Road,(941) 371-3349,Bay Pines VA Healthcare System Sarasota VA CBOC
2315,Florida,Sarasota,34234,1750 17th Street,(941) 953-0000,Coastal Behavioral Healthcare Inc Childrens Services
2316,Florida,Sarasota,34236,1451 10th Street,(941) 364-9355,Coastal Behavioral Healthcare Inc Crisis Stabilization Unit
2317,Florida,Sarasota,34236,1451 10th Street,(941) 331-2530,Coastal Behavioral Healthcare Inc Outpatient Psychiatric Services
2318,Florida,Sarasota,34235,4620 17th Street,(941) 371-8820,Florida Center for Early Childhood
2319,Florida,Sarasota,34237,2688 Fruitville Road,(941) 366-2224,Jewish Family and Childrens Serv of Suncoast Inc
2320,Florida,Sarasota,34236,1753 Ringling Boulevard,(941) 366-2224,Jewish Family and Childrens Serv of Suncoast Inc
2321,Florida,Sebring,33870,5901 U.S. Highway 25 South,(863) 471-6227,Bay Pines VA Healthcare System Sebring VA CBOC
2322,Florida,Sebring,33875,6549 Rajol Drive,(954) 998-0100,Tikvah Lake Recovery
2323,Florida,Seminole,33777,9220 102nd Avenue North,(727) 209-0895,Boley Morningside Safe Haven
2324,Florida,Silver Springs,34488,3230 NE 55th Avenue,(855) 483-7800,SILVER SPRINGS Guest House Ocala
2325,Florida,Spring Hill,34609,7007 Grove Road,(352) 596-4306,SPRING HILL Springbrook Hospital
2326,Florida,Spring Hill,34609,7074 Grove Road,(352) 597-8877,Springbrook Partial Hosp Program
2327,Florida,Starke,32091,945 Grand Street,(904) 964-8382,Meridian Behavioral Healthcare Inc Bradford County Clinic
2328,Florida,Starke,32091,17356 U.S. Highway 301 North,(407) 892-5700x6480,Transition House of Starke
2329,Florida,Stuart,34994,1111 SE Federal Highway,(772) 291-2828,New Horizons of the Treasure Coast Inc Stuart Outpatient Office
2330,Florida,Stuart,34994,850 NW Federal Highway,(772) 221-8585,Suncoast Mental Health Center Stuart
2331,Florida,Sumterville,33585,411 South U.S. 301,(352) 793-7002,LifeStream Behavioral Center Phoenix House
2332,Florida,Tallahassee,32308,2634 Capital Circle NE,(850) 523-3300,Apalachee Center Inc Eastside Psychiatric Hospital
2333,Florida,Tallahassee,32308,2634 Capital Circle NE,(850) 523-3301,Apalachee Center Inc Homeless Project/Drop In Center
2334,Florida,Tallahassee,32308,2634 Capital Circle NE,(850) 523-3289,Apalachee Center Inc Leon County Clinic
2335,Florida,Tallahassee,32308,2634 Capital Circle NE,(850) 523-3300,Apalachee Center Inc PATH Crisis Stabilization Unit
2336,Florida,Tallahassee,32308,2634 Capital Circle NE,(850) 523-3300,Apalachee Center Inc Residential G
2337,Florida,Tallahassee,32308,2634 Capital Circle NE,(850) 523-3300,Apalachee Center Inc Residential K
2338,Florida,Tallahassee,32308,2634 Capital Circle NE,(850) 523-3300,Apalachee Center Inc SRT
2339,Florida,Tallahassee,32303,1000 West Tharpe Street,(850) 561-8060,Camelot Community Care Inc
2340,Florida,Tallahassee,32308,1801 Miccosukee Commons Drive,(850) 219-0772x4210,Childrens Home Society of Florida Big Bend Region Tallahassee Area
2341,Florida,Tallahassee,32308,1713 Mahan Drive,(850) 681-6001x325,Florida Therapy Services Tallahassee
2342,Florida,Tallahassee,32308,1607 Saint James Court,(850) 878-0191,Malcolm Randall VAMC Tallahassee Clinic
2343,Florida,Tallahassee,32308,1616 Physicians Drive,(850) 431-5100,Tallahassee Memorial Hospital Behavioral Health Center
2344,Florida,Tampa,33614,4403 West MLK Jr Boulevard,(813) 879-1649,Agency for Community Trt Servs ACTS/Drew Park Trans Housing
2345,Florida,Tampa,33619,1410 Tech Boulevard,(813) 635-9765,Camelot Community Care Inc Tampa
2346,Florida,Tampa,33606,2111 West Swann Avenue,(844) 546-2614,Center for Discovery Tampa
2347,Florida,Tampa,33634,4902 Eisenhower Boulevard,(813) 290-8560,Families First of Florida
2348,Florida,Tampa,33610,5707 North 22nd Street,(813) 272-2244,Gracepoint Adult Outpatient and Assessment Center
2349,Florida,Tampa,33614,3104 West Waters Avenue,(813) 874-4400,FACT/Tampa
2350,Florida,Tampa,33612,12512 Bruce B Downs Boulevard,(813) 977-8700,Northside Behavioral Health Center
2351,Florida,Tampa,33614,4918 North Habana Avenue,(813) 870-4300,Saint Josephs Behav Health Ctr
2352,Florida,Tampa,33607,2902 North Armenia Avenue,(813) 490-5490,Success 4 Kids and Families Inc
2353,Florida,Tampa,33615,6001 Webb Road,(813) 888-7060x6028,Tampa Community Hospital
2354,Florida,The Villages,32162,8900 SE 165th Mulberry Lane,(352) 674-5000x1317,Malcolm Randall VAMC The Villages Clinic
2355,Florida,Trenton,32693,728 NE 7th Street,(352) 487-0064,Meridian Behavioral Healthcare Inc Gilchrist County Clinic
2356,Florida,Umatilla,32784,19826 East 5th Street,(352) 771-8996,LifeStream Behavioral Center Our Turning Point Ranch
2357,Florida,Venice,34293,777 Shamrock Boulevard,(941) 366-2224,Jewish Family and Childrens Serv of Suncoast Inc
2358,Florida,Vero Beach,32960,1190 37th Street,(772) 563-4666x1858,Cleveland Clinic Indian River Hospital Behavioral Health Center
2359,Florida,Vero Beach,32966,1910 82nd Avenue,(772) 778-7217,New Horizons of the Treasure Coast Inc
2360,Florida,Vero Beach,32960,1456 Old Dixie Highway,(772) 564-8616,Suncoast Mental Health Center
2361,Florida,Wauchula,33873,213 East Orange Street,(863) 519-0575,Peace River Center Wauchula Office
2362,Florida,Wellington,33414,11120 South Crown Way,(561) 797-1032,Cotler Children and Family Services
2363,Florida,West Palm Beach,33401,1655 Palm Beach Lakes Boulevard,(561) 612-6056,WEST PALM BEACH Boys Town South Florida
2364,Florida,West Palm Beach,33417,4826 North Haverhill Road,(561) 383-9800x1110,Childrens Place at Homesafe
2365,Florida,West Palm Beach,33407,4393 Windsor Avenue,(561) 383-7460,Jerome Golden Ctr for Behav Health Synergy
2366,Florida,West Palm Beach,33407,2201 45th Street,(561) 842-6141,JFK Medical Center North Campus
2367,Florida,West Palm Beach,33401,1639 Forum Place,(561) 712-8821,Multilingual Psychotherapy Center
2368,Florida,West Palm Beach,33407,2809 Poinsettia Avenue,(561) 469-9934,Relax Mental Healthcare
2369,Florida,West Palm Beach,33403,3309 Northlake Boulevard,(855) 545-3352,Remedy Therapy
2370,Florida,West Palm Beach,33407,901 45th Street,(561) 844-6300,Saint Marys Medical Center Institute for Mental Health
2371,Florida,Winter Haven,33880,1201 1st Street South,(863) 294-7062,Winter Haven Hospital Inc Center for Behavioral Health
2372,Florida,Winter Park,32789,1573 West Fairbanks Avenue,(407) 896-8097,Psychiatry at Winter Park
2373,Florida,Winter Park,32792,7001 University Boulevard,(407) 853-7704,Boys Town Central Florida
2374,Florida,Winter Park,32792,1600 Dodd Road,(407) 647-0660,LaAmistad Adult Program
2375,Florida,Yulee,32097,463142 State Road 200,(904) 225-8280x421,Starting Point Behavioral Healthcare
2376,Georgia,Adel,31620,1905 South Hutchinson Avenue,(229) 896-4559,Legacy Behavioral Health Services Cook County Mental Health
2377,Georgia,Albany,31701,601 11th Avenue,(229) 430-4140,Aspire BHDD Albany Area CSB
2378,Georgia,Alma,31510,108 East 5th Street,(912) 632-1111,Unison Behavioral Health Bacon BHS
2379,Georgia,Americus,31719,100 Head Avenue,(229) 931-2493,Middle Flint Behavioral Healthcare Breezeway Adult MH Day Services
2380,Georgia,Americus,31709,415 North Jackson Street,(229) 931-2504,Middle Flint Behavioral Healthcare Family Enrichment Center
2381,Georgia,Athens,30606,240 Mitchell Bridge Road,(706) 389-6767,Advantage Behavioral Health Systems Athens/Clarke Clinic
2382,Georgia,Athens,30606,240 Mitchell Bridge Road,(706) 389-6767x7345,Advantage Behavioral Health Systems I CAN Peer Support Program
2383,Georgia,Athens,30606,240 Mitchell Bridge Road,(706) 389-6767,Advantage Behavioral Health Systems Youth Services
2384,Georgia,Athens,30601,9249 Highway 29 South,(706) 733-0188x7101,Charlie Norwood VAMC Athens Clinic
2385,Georgia,Atlanta,30331,3700 Martin Luther King Jr Drive,(404) 612-9339,Adamsville Regional Health Center
2386,Georgia,Atlanta,30349,5454 Yorktowne Drive,(678) 251-3200,Anchor Hospital
2387,Georgia,Atlanta,30312,303 Parkway Drive NE,(404) 265-4000,Atlanta Medical Center Behavioral Health Services
2388,Georgia,Atlanta,30338,1200 Ashwood Parkway,(770) 336-7444,Berman Center
2389,Georgia,Atlanta,30328,6645 Peachtree Dunwoody Road NE,(770) 455-7111,Bethany Christian Services of Georgia Inc
